"row.names","date","mktrf","smb","hml","rf","year","month","umd","dateff"
"798",1992-12-01,0.0153,0.0164,0.0252,0.0028,1992.0,12.0,0.0444,1992-12-31
"799",1993-01-01,0.0093,0.0203,0.0587,0.0023,1993.0,1.0,0.0483,1993-01-29
"800",1993-02-01,0.0012,-0.0343,0.0642,0.0022,1993.0,2.0,0.031,1993-02-26
"801",1993-03-01,0.023,0.0023,0.0122,0.0025,1993.0,3.0,0.0374,1993-03-31
"802",1993-04-01,-0.0305,-0.007,0.0261,0.0024,1993.0,4.0,0.0033,1993-04-30
"803",1993-05-01,0.0289,0.0196,-0.0341,0.0022,1993.0,5.0,0.003,1993-05-28
"804",1993-06-01,0.0031,-0.0031,0.0262,0.0025,1993.0,6.0,0.0457,1993-06-30
"805",1993-07-01,-0.0034,0.0093,0.0325,0.0024,1993.0,7.0,0.0325,1993-07-30
"806",1993-08-01,0.0371,0.0031,-0.0045,0.0025,1993.0,8.0,0.0258,1993-08-31
"807",1993-09-01,-0.0012,0.0311,-0.0044,0.0026,1993.0,9.0,0.0341,1993-09-30
"808",1993-10-01,0.0141,0.0146,-0.0154,0.0022,1993.0,10.0,-0.0267,1993-10-29
"809",1993-11-01,-0.0189,-0.0142,-0.0027,0.0025,1993.0,11.0,-0.0471,1993-11-30
"810",1993-12-01,0.0165,0.0123,0.0056,0.0023,1993.0,12.0,0.0228,1993-12-31
"811",1994-01-01,0.0287,0.0014,0.021,0.0025,1994.0,1.0,0.0002,1994-01-31
"812",1994-02-01,-0.0255,0.0274,-0.0146,0.0021,1994.0,2.0,-0.0029,1994-02-28
"813",1994-03-01,-0.0478,-0.0098,0.0129,0.0027,1994.0,3.0,-0.0133,1994-03-31
"814",1994-04-01,0.0068,-0.0092,0.0167,0.0027,1994.0,4.0,0.0041,1994-04-29
"815",1994-05-01,0.0058,-0.0201,0.002,0.0031,1994.0,5.0,-0.0215,1994-05-31
"816",1994-06-01,-0.0303,-0.0045,0.0169,0.0031,1994.0,6.0,-0.0082,1994-06-30
"817",1994-07-01,0.0282,-0.0172,0.0062,0.0028,1994.0,7.0,0.0019,1994-07-29
"818",1994-08-01,0.0401,0.0134,-0.028,0.0037,1994.0,8.0,0.0156,1994-08-31
"819",1994-09-01,-0.0231,0.0283,-0.0191,0.0037,1994.0,9.0,0.0133,1994-09-30
"820",1994-10-01,0.0134,-0.0235,-0.0174,0.0038,1994.0,10.0,0.0143,1994-10-31
"821",1994-11-01,-0.0404,0.0026,-0.0094,0.0037,1994.0,11.0,-0.002,1994-11-30
"822",1994-12-01,0.0086,0.0004,0.0054,0.0044,1994.0,12.0,0.035,1994-12-30
"823",1995-01-01,0.018,-0.0264,0.0081,0.0042,1995.0,1.0,-0.0182,1995-01-31
"824",1995-02-01,0.0363,-0.0067,0.0109,0.004,1995.0,2.0,-0.0036,1995-02-28
"825",1995-03-01,0.0219,-0.0069,-0.0109,0.0046,1995.0,3.0,0.0039,1995-03-31
"826",1995-04-01,0.0211,-0.0063,0.0227,0.0044,1995.0,4.0,0.018,1995-04-28
"827",1995-05-01,0.029,-0.0221,0.0172,0.0054,1995.0,5.0,-0.0044,1995-05-31
"828",1995-06-01,0.0272,0.0293,-0.0228,0.0047,1995.0,6.0,0.029,1995-06-30
"829",1995-07-01,0.0372,0.0209,-0.0167,0.0045,1995.0,7.0,0.0253,1995-07-31
"830",1995-08-01,0.0055,0.0159,0.0271,0.0047,1995.0,8.0,0.0009,1995-08-31
"831",1995-09-01,0.0335,-0.0211,-0.0075,0.0043,1995.0,9.0,0.0271,1995-09-29
"832",1995-10-01,-0.0152,-0.0375,-0.0073,0.0047,1995.0,10.0,0.0411,1995-10-31
"833",1995-11-01,0.0396,-0.0116,0.0094,0.0042,1995.0,11.0,-0.0065,1995-11-30
"834",1995-12-01,0.0103,0.0058,0.0087,0.0049,1995.0,12.0,0.0254,1995-12-29
"835",1996-01-01,0.0226,-0.0262,0.0031,0.0043,1996.0,1.0,0.0057,1996-01-31
"836",1996-02-01,0.0133,0.0189,-0.0142,0.0039,1996.0,2.0,0.0057,1996-02-29
"837",1996-03-01,0.0073,0.0131,0.0101,0.0039,1996.0,3.0,-0.0188,1996-03-29
"838",1996-04-01,0.0206,0.0491,-0.0391,0.0046,1996.0,4.0,-0.0091,1996-04-30
"839",1996-05-01,0.0236,0.0305,-0.012,0.0042,1996.0,5.0,0.0155,1996-05-31
"840",1996-06-01,-0.0114,-0.0358,0.0156,0.004,1996.0,6.0,0.0101,1996-06-28
"841",1996-07-01,-0.0597,-0.0383,0.0445,0.0045,1996.0,7.0,-0.0011,1996-07-31
"842",1996-08-01,0.0277,0.023,-0.0046,0.0041,1996.0,8.0,-0.0005,1996-08-30
"843",1996-09-01,0.0501,-0.0088,-0.0315,0.0044,1996.0,9.0,0.027,1996-09-30
"844",1996-10-01,0.0086,-0.0444,0.0513,0.0042,1996.0,10.0,0.0391,1996-10-31
"845",1996-11-01,0.0625,-0.0389,0.0117,0.0041,1996.0,11.0,-0.0223,1996-11-29
"846",1996-12-01,-0.017,0.0319,0.0088,0.0046,1996.0,12.0,0.0061,1996-12-31
"847",1997-01-01,0.0498,-0.0184,-0.0164,0.0045,1997.0,1.0,0.0195,1997-01-31
"848",1997-02-01,-0.0049,-0.0291,0.052,0.0039,1997.0,2.0,-0.0206,1997-02-28
"849",1997-03-01,-0.0502,-0.0038,0.0381,0.0043,1997.0,3.0,0.0097,1997-03-31
"850",1997-04-01,0.0404,-0.0565,-0.0006,0.0043,1997.0,4.0,0.0492,1997-04-30
"851",1997-05-01,0.0674,0.049,-0.0389,0.0049,1997.0,5.0,-0.0516,1997-05-30
"852",1997-06-01,0.041,0.0132,0.0123,0.0037,1997.0,6.0,0.0262,1997-06-30
"853",1997-07-01,0.0733,-0.028,0.0082,0.0043,1997.0,7.0,0.0381,1997-07-31
"854",1997-08-01,-0.0415,0.0731,0.0138,0.0041,1997.0,8.0,-0.0255,1997-08-29
"855",1997-09-01,0.0535,0.0261,0.0001,0.0044,1997.0,9.0,0.0145,1997-09-30
"856",1997-10-01,-0.038,-0.0068,0.0195,0.0042,1997.0,10.0,-0.0039,1997-10-31
"857",1997-11-01,0.0298,-0.0495,0.0078,0.0039,1997.0,11.0,0.0029,1997-11-28
"858",1997-12-01,0.0132,-0.0235,0.0345,0.0048,1997.0,12.0,0.0395,1997-12-31
"859",1998-01-01,0.0015,-0.0116,-0.0145,0.0043,1998.0,1.0,0.0011,1998-01-30
"860",1998-02-01,0.0704,0.0001,-0.0013,0.0039,1998.0,2.0,-0.0114,1998-02-27
"861",1998-03-01,0.0476,-0.0093,0.0105,0.0039,1998.0,3.0,0.0215,1998-03-31
"862",1998-04-01,0.0073,0.0021,0.0073,0.0043,1998.0,4.0,0.0078,1998-04-30
"863",1998-05-01,-0.0307,-0.0375,0.0416,0.004,1998.0,5.0,0.0188,1998-05-29
"864",1998-06-01,0.0318,-0.0316,-0.0233,0.0041,1998.0,6.0,0.0726,1998-06-30
"865",1998-07-01,-0.0246,-0.0512,-0.0096,0.004,1998.0,7.0,0.0368,1998-07-31
"866",1998-08-01,-0.1608,-0.0531,0.034,0.0043,1998.0,8.0,0.0188,1998-08-31
"867",1998-09-01,0.0615,-0.0014,-0.0331,0.0046,1998.0,9.0,-0.0071,1998-09-30
"868",1998-10-01,0.0713,-0.0329,-0.0221,0.0032,1998.0,10.0,-0.0536,1998-10-30
"869",1998-11-01,0.061,0.0107,-0.0315,0.0031,1998.0,11.0,0.0116,1998-11-30
"870",1998-12-01,0.0616,-0.0035,-0.0446,0.0038,1998.0,12.0,0.0899,1998-12-31
"871",1999-01-01,0.035,0.0037,-0.0403,0.0035,1999.0,1.0,0.0305,1999-01-29
"872",1999-02-01,-0.0408,-0.0567,0.014,0.0035,1999.0,2.0,-0.0015,1999-02-26
"873",1999-03-01,0.0345,-0.0392,-0.0265,0.0043,1999.0,3.0,-0.0129,1999-03-31
"874",1999-04-01,0.0433,0.04,0.0253,0.0037,1999.0,4.0,-0.0906,1999-04-30
"875",1999-05-01,-0.0246,0.0342,0.024,0.0034,1999.0,5.0,-0.0528,1999-05-28
"876",1999-06-01,0.0477,0.0305,-0.036,0.004,1999.0,6.0,0.0488,1999-06-30
"877",1999-07-01,-0.0349,0.0267,-0.0076,0.0038,1999.0,7.0,0.015,1999-07-30
"878",1999-08-01,-0.0138,-0.0127,-0.0131,0.0039,1999.0,8.0,0.0292,1999-08-31
"879",1999-09-01,-0.0279,0.0334,-0.0339,0.0039,1999.0,9.0,0.0645,1999-09-30
"880",1999-10-01,0.0612,-0.0695,-0.0289,0.0039,1999.0,10.0,0.0548,1999-10-29
"881",1999-11-01,0.0337,0.0737,-0.0651,0.0036,1999.0,11.0,0.0561,1999-11-30
"882",1999-12-01,0.0772,0.0712,-0.0873,0.0044,1999.0,12.0,0.1319,1999-12-31
"883",2000-01-01,-0.0474,0.0495,-0.0028,0.0041,2000.0,1.0,0.0186,2000-01-31
"884",2000-02-01,0.0245,0.217,-0.0993,0.0043,2000.0,2.0,0.1836,2000-02-29
"885",2000-03-01,0.052,-0.1687,0.0737,0.0047,2000.0,3.0,-0.0639,2000-03-31
"886",2000-04-01,-0.064,-0.0772,0.0861,0.0046,2000.0,4.0,-0.0858,2000-04-28
"887",2000-05-01,-0.0442,-0.0511,0.0257,0.005,2000.0,5.0,-0.0908,2000-05-31
"888",2000-06-01,0.0464,0.1385,-0.0986,0.004,2000.0,6.0,0.1659,2000-06-30
"889",2000-07-01,-0.0251,-0.0276,0.0806,0.0048,2000.0,7.0,-0.0011,2000-07-31
"890",2000-08-01,0.0703,-0.0115,-0.0066,0.005,2000.0,8.0,0.057,2000-08-31
"891",2000-09-01,-0.0545,-0.0132,0.0613,0.0051,2000.0,9.0,0.0219,2000-09-29
"892",2000-10-01,-0.0276,-0.0381,0.0564,0.0056,2000.0,10.0,-0.0463,2000-10-31
"893",2000-11-01,-0.1072,-0.0277,0.1126,0.0051,2000.0,11.0,-0.024,2000-11-30
"894",2000-12-01,0.0119,0.0096,0.0738,0.005,2000.0,12.0,0.067,2000-12-29
"895",2001-01-01,0.0313,0.0654,-0.0486,0.0054,2001.0,1.0,-0.2505,2001-01-31
"896",2001-02-01,-0.1005,-0.0072,0.1287,0.0038,2001.0,2.0,0.1251,2001-02-28
"897",2001-03-01,-0.0726,0.0035,0.0646,0.0042,2001.0,3.0,0.0835,2001-03-30
"898",2001-04-01,0.0794,0.0054,-0.0472,0.0039,2001.0,4.0,-0.0797,2001-04-30
"899",2001-05-01,0.0072,0.0258,0.0317,0.0032,2001.0,5.0,0.0212,2001-05-31
"900",2001-06-01,-0.0194,0.0603,-0.0103,0.0028,2001.0,6.0,0.0034,2001-06-29
"901",2001-07-01,-0.0213,-0.0435,0.0557,0.003,2001.0,7.0,0.0547,2001-07-31
"902",2001-08-01,-0.0646,0.025,0.025,0.0031,2001.0,8.0,0.0554,2001-08-31
"903",2001-09-01,-0.0925,-0.0612,0.016,0.0028,2001.0,9.0,0.1154,2001-09-28
"904",2001-10-01,0.0246,0.0763,-0.081,0.0022,2001.0,10.0,-0.0841,2001-10-31
"905",2001-11-01,0.0754,-0.0041,0.0201,0.0017,2001.0,11.0,-0.0858,2001-11-30
"906",2001-12-01,0.0161,0.0457,0.011,0.0015,2001.0,12.0,-0.0002,2001-12-31
"907",2002-01-01,-0.0144,0.0119,0.0333,0.0014,2002.0,1.0,0.0368,2002-01-31
"908",2002-02-01,-0.0229,-0.011,0.025,0.0013,2002.0,2.0,0.0676,2002-02-28
"909",2002-03-01,0.0424,0.0423,0.011,0.0013,2002.0,3.0,-0.0167,2002-03-28
"910",2002-04-01,-0.052,0.0594,0.0393,0.0015,2002.0,4.0,0.0796,2002-04-30
"911",2002-05-01,-0.0138,-0.0321,0.0168,0.0014,2002.0,5.0,0.0297,2002-05-31
"912",2002-06-01,-0.0721,0.0427,0.0012,0.0013,2002.0,6.0,0.0615,2002-06-28
"913",2002-07-01,-0.0818,-0.053,-0.0344,0.0015,2002.0,7.0,0.0334,2002-07-31
"914",2002-08-01,0.005,-0.0244,0.0253,0.0014,2002.0,8.0,0.0176,2002-08-30
"915",2002-09-01,-0.1035,0.0257,0.0132,0.0014,2002.0,9.0,0.0909,2002-09-30
"916",2002-10-01,0.0784,-0.029,-0.0545,0.0014,2002.0,10.0,-0.0529,2002-10-31
"917",2002-11-01,0.0596,0.0284,-0.0112,0.0012,2002.0,11.0,-0.1617,2002-11-29
"918",2002-12-01,-0.0576,0.0001,0.0223,0.0011,2002.0,12.0,0.0964,2002-12-31
"919",2003-01-01,-0.0257,0.0138,-0.0094,0.001,2003.0,1.0,0.0161,2003-01-31
"920",2003-02-01,-0.0188,-0.0034,-0.0145,0.0009,2003.0,2.0,0.0125,2003-02-28
"921",2003-03-01,0.0109,0.0089,-0.0207,0.001,2003.0,3.0,0.0162,2003-03-31
"922",2003-04-01,0.0822,0.0056,0.0103,0.001,2003.0,4.0,-0.0946,2003-04-30
"923",2003-05-01,0.0605,0.0469,-0.0029,0.0009,2003.0,5.0,-0.1077,2003-05-30
"924",2003-06-01,0.0142,0.0167,0.0069,0.001,2003.0,6.0,-0.0106,2003-06-30
"925",2003-07-01,0.0235,0.0524,-0.0114,0.0007,2003.0,7.0,-0.0031,2003-07-31
"926",2003-08-01,0.0234,0.026,0.0203,0.0007,2003.0,8.0,-0.0056,2003-08-29
"927",2003-09-01,-0.0124,0.008,0.0001,0.0008,2003.0,9.0,-0.0019,2003-09-30
"928",2003-10-01,0.0608,0.0268,0.0177,0.0007,2003.0,10.0,0.0373,2003-10-31
"929",2003-11-01,0.0135,0.0202,0.0185,0.0007,2003.0,11.0,0.0162,2003-11-28
"930",2003-12-01,0.0429,-0.03,0.0241,0.0008,2003.0,12.0,-0.0571,2003-12-31
"931",2004-01-01,0.0215,0.028,0.0197,0.0007,2004.0,1.0,0.026,2004-01-30
"932",2004-02-01,0.014,-0.0143,0.005,0.0006,2004.0,2.0,-0.011,2004-02-27
"933",2004-03-01,-0.0132,0.0175,0.0022,0.0009,2004.0,3.0,0.0021,2004-03-31
"934",2004-04-01,-0.0183,-0.0206,-0.0262,0.0008,2004.0,4.0,-0.0539,2004-04-30
"935",2004-05-01,0.0117,-0.0021,-0.0039,0.0006,2004.0,5.0,0.016,2004-05-28
"936",2004-06-01,0.0186,0.0226,0.0139,0.0008,2004.0,6.0,0.021,2004-06-30
"937",2004-07-01,-0.0406,-0.0381,0.0411,0.001,2004.0,7.0,-0.0229,2004-07-30
"938",2004-08-01,0.0008,-0.0162,0.0103,0.0011,2004.0,8.0,-0.0155,2004-08-31
"939",2004-09-01,0.016,0.0303,-0.0025,0.0011,2004.0,9.0,0.0524,2004-09-30
"940",2004-10-01,0.0143,0.0031,-0.0063,0.0011,2004.0,10.0,-0.0152,2004-10-29
"941",2004-11-01,0.0454,0.039,0.0179,0.0015,2004.0,11.0,0.0323,2004-11-30
"942",2004-12-01,0.0343,0.0011,-0.0008,0.0016,2004.0,12.0,-0.0284,2004-12-31
"943",2005-01-01,-0.0276,-0.0151,0.0196,0.0016,2005.0,1.0,0.032,2005-01-31
"944",2005-02-01,0.0189,-0.005,0.0165,0.0016,2005.0,2.0,0.0317,2005-02-28
"945",2005-03-01,-0.0197,-0.0137,0.0161,0.0021,2005.0,3.0,0.0055,2005-03-31
"946",2005-04-01,-0.0261,-0.0398,-0.0035,0.0021,2005.0,4.0,-0.0086,2005-04-29
"947",2005-05-01,0.0365,0.0288,-0.0081,0.0024,2005.0,5.0,0.0044,2005-05-31
"948",2005-06-01,0.0057,0.0262,0.0263,0.0023,2005.0,6.0,0.0205,2005-06-30
"949",2005-07-01,0.0392,0.0293,-0.0052,0.0024,2005.0,7.0,0.0,2005-07-29
"950",2005-08-01,-0.0122,-0.0092,0.0127,0.003,2005.0,8.0,0.0227,2005-08-31
"951",2005-09-01,0.0049,-0.0058,0.0077,0.0029,2005.0,9.0,0.0345,2005-09-30
"952",2005-10-01,-0.0202,-0.0121,0.0022,0.0027,2005.0,10.0,-0.0129,2005-10-31
"953",2005-11-01,0.0361,0.009,-0.0119,0.0031,2005.0,11.0,0.0025,2005-11-30
"954",2005-12-01,-0.0025,-0.0046,0.0044,0.0032,2005.0,12.0,0.0077,2005-12-30
"955",2006-01-01,0.0304,0.0542,0.0113,0.0035,2006.0,1.0,0.0268,2006-01-31
"956",2006-02-01,-0.003,-0.0037,-0.0025,0.0034,2006.0,2.0,-0.0184,2006-02-28
"957",2006-03-01,0.0146,0.0354,0.006,0.0037,2006.0,3.0,0.0126,2006-03-31
"958",2006-04-01,0.0073,-0.0134,0.0261,0.0036,2006.0,4.0,0.0061,2006-04-28
"959",2006-05-01,-0.0357,-0.0305,0.0254,0.0043,2006.0,5.0,-0.0365,2006-05-31
"960",2006-06-01,-0.0035,-0.0035,0.0087,0.004,2006.0,6.0,0.0148,2006-06-30
"961",2006-07-01,-0.0078,-0.0407,0.0294,0.004,2006.0,7.0,-0.0222,2006-07-31
"962",2006-08-01,0.0203,0.0091,-0.0171,0.0042,2006.0,8.0,-0.0346,2006-08-31
"963",2006-09-01,0.0184,-0.0137,0.0004,0.0041,2006.0,9.0,-0.0095,2006-09-29
"964",2006-10-01,0.0323,0.0173,-0.0003,0.0041,2006.0,10.0,-0.0023,2006-10-31
"965",2006-11-01,0.0171,0.0086,0.0008,0.0042,2006.0,11.0,-0.0101,2006-11-30
"966",2006-12-01,0.0087,-0.011,0.0316,0.004,2006.0,12.0,0.0084,2006-12-29
"967",2007-01-01,0.014,0.001,-0.0011,0.0044,2007.0,1.0,0.0021,2007-01-31
"968",2007-02-01,-0.0196,0.0132,-0.001,0.0038,2007.0,2.0,-0.0135,2007-02-28
"969",2007-03-01,0.0068,-0.0005,-0.0022,0.0043,2007.0,3.0,0.0249,2007-03-30
"970",2007-04-01,0.0349,-0.0206,-0.0115,0.0044,2007.0,4.0,-0.0016,2007-04-30
"971",2007-05-01,0.0324,0.0002,-0.0004,0.0041,2007.0,5.0,-0.0027,2007-05-31
"972",2007-06-01,-0.0196,0.0077,-0.0112,0.004,2007.0,6.0,0.0038,2007-06-29
"973",2007-07-01,-0.0373,-0.0251,-0.0333,0.004,2007.0,7.0,0.028,2007-07-31
"974",2007-08-01,0.0092,-0.0013,-0.0224,0.0042,2007.0,8.0,0.0011,2007-08-31
"975",2007-09-01,0.0322,-0.0229,-0.0186,0.0032,2007.0,9.0,0.0459,2007-09-28
"976",2007-10-01,0.018,0.0022,-0.026,0.0032,2007.0,10.0,0.0496,2007-10-31
"977",2007-11-01,-0.0483,-0.0262,-0.0118,0.0034,2007.0,11.0,0.0093,2007-11-30
"978",2007-12-01,-0.0087,0.002,-0.0051,0.0027,2007.0,12.0,0.0652,2007-12-31
"979",2008-01-01,-0.0636,-0.009,0.0365,0.0021,2008.0,1.0,-0.0789,2008-01-31
"980",2008-02-01,-0.0309,-0.0024,-0.0094,0.0013,2008.0,2.0,0.0611,2008-02-29
"981",2008-03-01,-0.0093,0.0095,-0.0014,0.0017,2008.0,3.0,0.041,2008-03-31
"982",2008-04-01,0.046,-0.0164,-0.0095,0.0018,2008.0,4.0,-0.002,2008-04-30
"983",2008-05-01,0.0186,0.0322,-0.0138,0.0018,2008.0,5.0,0.0321,2008-05-30
"984",2008-06-01,-0.0844,0.0128,-0.0242,0.0017,2008.0,6.0,0.1253,2008-06-30
"985",2008-07-01,-0.0077,0.0245,0.0588,0.0015,2008.0,7.0,-0.0514,2008-07-31
"986",2008-08-01,0.0153,0.0361,0.0152,0.0013,2008.0,8.0,-0.0404,2008-08-29
"987",2008-09-01,-0.0924,-0.0116,0.0633,0.0015,2008.0,9.0,0.0035,2008-09-30
"988",2008-10-01,-0.1723,-0.0232,-0.0289,0.0008,2008.0,10.0,0.0779,2008-10-31
"989",2008-11-01,-0.0786,-0.0296,-0.0602,0.0003,2008.0,11.0,0.071,2008-11-28
"990",2008-12-01,0.0174,0.0361,-0.0025,0.0,2008.0,12.0,-0.0508,2008-12-31
"991",2009-01-01,-0.0812,0.0008,-0.1118,0.0,2009.0,1.0,-0.0184,2009-01-30
"992",2009-02-01,-0.101,0.0022,-0.0727,0.0001,2009.0,2.0,0.0416,2009-02-27
"993",2009-03-01,0.0895,-0.0008,0.0356,0.0002,2009.0,3.0,-0.1138,2009-03-31
"994",2009-04-01,0.1019,0.0477,0.0553,0.0001,2009.0,4.0,-0.3439,2009-04-30
"995",2009-05-01,0.0521,-0.0234,-0.0023,0.0,2009.0,5.0,-0.1244,2009-05-29
"996",2009-06-01,0.0043,0.0262,-0.0272,0.0001,2009.0,6.0,0.0529,2009-06-30
"997",2009-07-01,0.0772,0.0207,0.0528,0.0001,2009.0,7.0,-0.0536,2009-07-31
"998",2009-08-01,0.0333,-0.009,0.0775,0.0001,2009.0,8.0,-0.0884,2009-08-31
"999",2009-09-01,0.0408,0.0246,0.0093,0.0001,2009.0,9.0,-0.0493,2009-09-30
"1000",2009-10-01,-0.0259,-0.0423,-0.0418,0.0,2009.0,10.0,0.0266,2009-10-30
"1001",2009-11-01,0.0556,-0.025,-0.0017,0.0,2009.0,11.0,0.0029,2009-11-30
"1002",2009-12-01,0.0275,0.061,0.0,0.0001,2009.0,12.0,0.0291,2009-12-31
"1003",2010-01-01,-0.0336,0.0038,0.003,0.0,2010.0,1.0,-0.0538,2010-01-29
"1004",2010-02-01,0.034,0.0121,0.0316,0.0,2010.0,2.0,0.036,2010-02-26
"1005",2010-03-01,0.0631,0.0143,0.0211,0.0001,2010.0,3.0,0.0366,2010-03-31
"1006",2010-04-01,0.02,0.0497,0.0281,0.0001,2010.0,4.0,0.0322,2010-04-30
"1007",2010-05-01,-0.0789,0.0005,-0.0238,0.0001,2010.0,5.0,-0.0013,2010-05-28
"1008",2010-06-01,-0.0556,-0.0197,-0.045,0.0001,2010.0,6.0,-0.03,2010-06-30
"1009",2010-07-01,0.0693,0.0017,-0.0026,0.0001,2010.0,7.0,0.0188,2010-07-30
"1010",2010-08-01,-0.0477,-0.03,-0.0195,0.0001,2010.0,8.0,-0.0019,2010-08-31
"1011",2010-09-01,0.0954,0.0392,-0.0313,0.0001,2010.0,9.0,0.0135,2010-09-30
"1012",2010-10-01,0.0388,0.0113,-0.026,0.0001,2010.0,10.0,0.0164,2010-10-29
"1013",2010-11-01,0.006,0.037,-0.009,0.0001,2010.0,11.0,0.0254,2010-11-30
"1014",2010-12-01,0.0682,0.0069,0.0382,0.0001,2010.0,12.0,-0.0319,2010-12-31
"1015",2011-01-01,0.0199,-0.0247,0.0082,0.0001,2011.0,1.0,-0.0032,2011-01-31
"1016",2011-02-01,0.0349,0.0153,0.011,0.0001,2011.0,2.0,0.0203,2011-02-28
"1017",2011-03-01,0.0045,0.026,-0.0158,0.0001,2011.0,3.0,0.0351,2011-03-31
"1018",2011-04-01,0.029,-0.0034,-0.0252,0.0,2011.0,4.0,0.0006,2011-04-29
"1019",2011-05-01,-0.0127,-0.007,-0.0208,0.0,2011.0,5.0,-0.0058,2011-05-31
"1020",2011-06-01,-0.0175,-0.0016,-0.0032,0.0,2011.0,6.0,0.0177,2011-06-30
"1021",2011-07-01,-0.0236,-0.0135,-0.0121,0.0,2011.0,7.0,0.0002,2011-07-29
"1022",2011-08-01,-0.0599,-0.0305,-0.0248,0.0001,2011.0,8.0,-0.0033,2011-08-31
"1023",2011-09-01,-0.0759,-0.0353,-0.0141,0.0,2011.0,9.0,-0.0257,2011-09-30
"1024",2011-10-01,0.1135,0.0342,-0.0018,0.0,2011.0,10.0,-0.0142,2011-10-31
"1025",2011-11-01,-0.0028,-0.0017,-0.0034,0.0,2011.0,11.0,0.0398,2011-11-30
"1026",2011-12-01,0.0074,-0.007,0.0177,0.0,2011.0,12.0,0.0195,2011-12-30
"1027",2012-01-01,0.0505,0.0215,-0.0113,0.0,2012.0,1.0,-0.0796,2012-01-31
"1028",2012-02-01,0.0442,-0.0175,0.0008,0.0,2012.0,2.0,-0.0028,2012-02-29
"1029",2012-03-01,0.0311,-0.0062,0.0092,0.0,2012.0,3.0,0.0149,2012-03-30
"1030",2012-04-01,-0.0085,-0.0052,-0.0048,0.0,2012.0,4.0,0.0384,2012-04-30
"1031",2012-05-01,-0.0619,0.0,-0.0059,0.0001,2012.0,5.0,0.0659,2012-05-31
"1032",2012-06-01,0.0389,0.0076,0.0044,0.0,2012.0,6.0,-0.0072,2012-06-29
"1033",2012-07-01,0.0079,-0.0261,-0.0027,0.0,2012.0,7.0,0.0316,2012-07-31
"1034",2012-08-01,0.0255,0.004,0.0131,0.0001,2012.0,8.0,-0.0248,2012-08-31
"1035",2012-09-01,0.0273,0.0049,0.0153,0.0001,2012.0,9.0,-0.0104,2012-09-28
"1036",2012-10-01,-0.0176,-0.0115,0.0379,0.0001,2012.0,10.0,0.001,2012-10-31
"1037",2012-11-01,0.0078,0.0059,-0.0097,0.0001,2012.0,11.0,0.0034,2012-11-30
"1038",2012-12-01,0.0118,0.0148,0.0358,0.0001,2012.0,12.0,-0.0297,2012-12-31
"1039",2013-01-01,0.0557,0.0039,0.0095,0.0,2013.0,1.0,-0.0186,2013-01-31
"1040",2013-02-01,0.0129,-0.0045,0.0003,0.0,2013.0,2.0,0.0132,2013-02-28
"1041",2013-03-01,0.0403,0.0081,-0.003,0.0,2013.0,3.0,0.0197,2013-03-28
"1042",2013-04-01,0.0155,-0.0242,0.0062,0.0,2013.0,4.0,0.0027,2013-04-30
"1043",2013-05-01,0.028,0.0166,0.026,0.0,2013.0,5.0,-0.0178,2013-05-31
"1044",2013-06-01,-0.012,0.0117,-0.0017,0.0,2013.0,6.0,0.0059,2013-06-28
"1045",2013-07-01,0.0565,0.0186,0.0056,0.0,2013.0,7.0,0.0175,2013-07-31
"1046",2013-08-01,-0.0271,0.0031,-0.0278,0.0,2013.0,8.0,0.0005,2013-08-30
"1047",2013-09-01,0.0377,0.0292,-0.0119,0.0,2013.0,9.0,0.0296,2013-09-30
"1048",2013-10-01,0.0418,-0.0151,0.0114,0.0,2013.0,10.0,0.0015,2013-10-31
"1049",2013-11-01,0.0312,0.0122,0.0024,0.0,2013.0,11.0,0.004,2013-11-29
"1050",2013-12-01,0.0281,-0.005,-0.0031,0.0,2013.0,12.0,0.0004,2013-12-31
"1051",2014-01-01,-0.0332,0.0085,-0.0209,0.0,2014.0,1.0,0.017,2014-01-31
"1052",2014-02-01,0.0465,0.0034,-0.004,0.0,2014.0,2.0,0.0207,2014-02-28
"1053",2014-03-01,0.0043,-0.0189,0.0509,0.0,2014.0,3.0,-0.0334,2014-03-31
"1054",2014-04-01,-0.0019,-0.0424,0.0114,0.0,2014.0,4.0,-0.0386,2014-04-30
"1055",2014-05-01,0.0206,-0.0186,-0.0027,0.0,2014.0,5.0,0.0115,2014-05-30
"1056",2014-06-01,0.0261,0.0308,-0.0074,0.0,2014.0,6.0,0.0067,2014-06-30
"1057",2014-07-01,-0.0204,-0.0425,0.0001,0.0,2014.0,7.0,-0.0025,2014-07-31
"1058",2014-08-01,0.0424,0.0036,-0.0059,0.0,2014.0,8.0,0.008,2014-08-29
"1059",2014-09-01,-0.0197,-0.0383,-0.0123,0.0,2014.0,9.0,0.0052,2014-09-30
"1060",2014-10-01,0.0252,0.0421,-0.017,0.0,2014.0,10.0,0.0,2014-10-31
"1061",2014-11-01,0.0255,-0.0209,-0.03,0.0,2014.0,11.0,0.0106,2014-11-28
"1062",2014-12-01,-0.0006,0.0255,0.0206,0.0,2014.0,12.0,0.0109,2014-12-31
"1063",2015-01-01,-0.0311,-0.0056,-0.0348,0.0,2015.0,1.0,0.0384,2015-01-30
"1064",2015-02-01,0.0613,0.0049,-0.0181,0.0,2015.0,2.0,-0.0283,2015-02-27
